TrisCalDate,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp
20240401,12,20240403,TD,7:45,8:30,-48.4,15.882,30,7.2,16
20240401,13,20240403,TD,7:45,8:30,-81.5,19.98,30,8,20
20240401,14,20240403,TD,7:45,8:30,-72.3,15.968,30,7.8,16
20240401,15,20240403,TD,7:45,8:30,-81.5,19.98,30,7.9,16
20240401,17,20240403,TD,7:45,8:30,-83,19.961,30,7.8,20
20240401,18,20240403,TD,7:45,8:30,-82.3,15.899,30,8,16
20240401,19,20240403,TD,7:45,8:30,-79.6,19.934,30,7.9,20
20240401,1,20240403,TD,19:33,20:20,-39.3,19.734,30,7.2,20
20240401,2,20240403,TD,19:33,20:20,-36.5,19.984,30,7.4,20
20240401,3,20240403,TD,19:33,20:20,-54.5,16.1,30,7.7,16
20240401,4,20240403,TD,19:33,20:20,-45.3,19.943,30,7.3,20
20240401,5,20240403,TD,19:33,20:20,-36,19.988,30,7.5,20
20240401,6,20240403,TD,19:33,20:20,-42.6,16.563,30,7.3,16
20240401,7,20240403,TD,19:33,20:20,-62.7,16.454,30,7.6,16
20240401,8,20240403,TD,19:33,20:20,-45.9,16.305,30,7.4,16
20240401,9,20240403,TD,19:33,20:20,-73.5,20.203,30,7.7,20
20240401,10,20240403,TD,19:33,20:20,-53.5,16.352,30,7.5,16
20240401,11,20240403,TD,19:33,20:20,-57.5,20.04,30,7.6,20
20240401,12,20240403,TD,19:33,20:20,-38.6,15.926,30,7.2,16
20240401,13,20240403,TD,19:33,20:20,-84.3,19.999,30,8,20
20240401,14,20240403,TD,19:33,20:20,-81.3,16.349,30,7.8,16
20240401,15,20240403,TD,19:33,20:20,-84.3,16.03,30,7.9,16
20240401,17,20240403,TD,19:33,20:20,-81.3,19.999,30,7.8,20
20240401,18,20240403,TD,19:33,20:20,-84.6,16.257,30,8,16
20240401,19,20240403,TD,19:33,20:20,-82.3,20.043,30,7.9,20
20240404,1,20240404,TD,9:00,9:50,-37.5,19.807,30,7.2,20
20240404,2,20240404,TD,9:00,9:50,-38.1,20.021,30,7.4,20
20240404,3,20240404,TD,9:00,9:50,-57,16.146,30,7.7,16
20240404,4,20240404,TD,9:00,9:50,-49,19.95,30,7.3,20
