,TrisCalDate,(Intercept),TTris,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp,Sampling_Date,mVTris,pH
137,5/23/2024,-100.7087239,1.496689111,11,20240523,TD,17:35,18:05,-1.4,16.194,30,7.2,16,5/23/2024,-76.47134039,7.055686589
138,5/23/2024,-100.7087239,1.496689111,12,20240523,TD,17:35,18:05,-37.2,20.01,30,7.7,20,5/23/2024,-70.75997474,7.663590305
139,5/23/2024,-100.7087239,1.496689111,13,20240523,TD,17:35,18:05,-39.1,16.387,30,7.9,16,5/23/2024,-76.18247939,7.711530266
140,5/23/2024,-100.7087239,1.496689111,14,20240523,TD,17:35,18:05,-56,20.145,30,8,20,5/23/2024,-70.55792171,7.986080012
141,5/23/2024,-100.7087239,1.496689111,15,20240523,TD,17:35,18:05,-18.6,20.27,30,7.3,20,5/23/2024,-70.37083557,7.34304603
142,5/23/2024,-100.7087239,1.496689111,17,20240523,TD,17:35,18:05,-50.3,16.404,30,8,16,5/23/2024,-76.15703568,7.906398029
143,5/23/2024,-100.7087239,1.496689111,18,20240523,TD,17:35,18:05,-32.9,16.348,30,7.8,16,5/23/2024,-76.24085027,7.603760687
144,5/23/2024,-100.7087239,1.496689111,19,20240523,TD,17:35,18:05,-34.4,16.448,30,7.6,16,5/23/2024,-76.09118136,7.629481095
145,5/23/2024,-100.7087239,1.496689111,1,20240524,TD,8:00,8:30,-19.7,16.2,30,7.4,16,5/24/2024,-76.46236026,7.374416421
146,5/23/2024,-100.7087239,1.496689111,2,20240524,TD,8:00,8:30,-24.9,16,30,7.5,16,5/24/2024,-76.76169808,7.465658301
147,5/23/2024,-100.7087239,1.496689111,3,20240524,TD,8:00,8:30,-7.7,19.8,30,7.2,20,5/24/2024,-71.07427946,7.156950991
148,5/23/2024,-100.7087239,1.496689111,4,20240524,TD,8:00,8:30,-33.3,19.8,30,7.6,20,5/24/2024,-71.07427946,7.597361246
149,5/23/2024,-100.7087239,1.496689111,5,20240524,TD,8:00,8:30,-16.7,16.4,30,7.3,16,5/24/2024,-76.16302243,7.321591561
150,5/23/2024,-100.7087239,1.496689111,6,20240524,TD,8:00,8:30,-30.1,16.1,30,7.7,16,5/24/2024,-76.61202917,7.555925724
151,5/23/2024,-100.7087239,1.496689111,7,20240524,TD,8:00,8:30,-41.2,19.8,30,7.9,20,5/24/2024,-71.07427946,7.733269098
152,5/23/2024,-100.7087239,1.496689111,8,20240524,TD,8:00,8:30,-40.9,19.7,30,7.8,20,5/24/2024,-71.22394837,7.728541366
153,5/23/2024,-100.7087239,1.496689111,9,20240524,TD,8:00,8:30,-29.1,19.8,30,7.5,20,5/24/2024,-71.07427946,7.525106438
154,5/23/2024,-100.7087239,1.496689111,10,20240524,TD,8:00,8:30,-21.3,19,30,7.4,20,5/24/2024,-72.27163075,7.393459853
155,5/23/2024,-100.7087239,1.496689111,11,20240524,TD,8:00,8:30,0.2,15.8,30,7.2,16,5/24/2024,-77.0610359,7.028542463
156,5/23/2024,-100.7087239,1.496689111,12,20240524,TD,8:00,8:30,-38.2,19.1,30,7.7,20,5/24/2024,-72.12196183,7.684578759
157,5/23/2024,-100.7087239,1.496689111,13,20240524,TD,8:00,8:30,-38.9,16.4,30,7.9,16,5/24/2024,-76.16302243,7.70799445
158,5/23/2024,-100.7087239,1.496689111,14,20240524,TD,8:00,8:30,-56,19.8,30,8,20,5/24/2024,-71.07427946,7.987881276
159,5/23/2024,-100.7087239,1.496689111,15,20240524,TD,8:00,8:30,-17.3,19.6,30,7.3,20,5/24/2024,-71.37361728,7.322694028
160,5/23/2024,-100.7087239,1.496689111,17,20240524,TD,8:00,8:30,-51.9,16.2,30,8,16,5/24/2024,-76.46236026,7.935262056
161,5/23/2024,-100.7087239,1.496689111,18,20240524,TD,8:00,8:30,-33.4,15.9,30,7.8,16,5/24/2024,-76.91136699,7.614196441
162,5/23/2024,-100.7087239,1.496689111,19,20240524,TD,8:00,8:30,-31.9,16,30,7.6,16,5/24/2024,-76.76169808,7.587665597
163,5/23/2024,-100.7087239,1.496689111,1,20240525,TD,18:45,19:15,-20.2,16.2,30,7.4,16,5/25/2024,-76.46236026,7.383125204
164,5/23/2024,-100.7087239,1.496689111,2,20240525,TD,18:45,19:15,-22.5,16.1,30,7.5,16,5/25/2024,-76.61202917,7.423506456
165,5/23/2024,-100.7087239,1.496689111,3,20240525,TD,18:45,19:15,-11.9,20,30,7.2,20,5/25/2024,-70.77494163,7.228679241
166,5/23/2024,-100.7087239,1.496689111,4,20240525,TD,18:45,19:15,-32.4,20.2,30,7.6,20,5/25/2024,-70.47560381,7.580343219
167,5/23/2024,-100.7087239,1.496689111,5,20240525,TD,18:45,19:15,-14.2,16.3,30,7.3,16,5/25/2024,-76.31269135,7.278348822
168,5/23/2024,-100.7087239,1.496689111,6,20240525,TD,18:45,19:15,-34.5,16.1,30,7.7,16,5/25/2024,-76.61202917,7.632589511
169,5/23/2024,-100.7087239,1.496689111,7,20240525,TD,18:45,19:15,-37.5,20.4,30,7.9,20,5/25/2024,-70.17626599,7.66713364
170,5/23/2024,-100.7087239,1.496689111,8,20240525,TD,18:45,19:15,-38,19.8,30,7.8,20,5/25/2024,-71.07427946,7.678217816
171,5/23/2024,-100.7087239,1.496689111,9,20240525,TD,18:45,19:15,-30.6,20.1,30,7.5,20,5/25/2024,-70.62527272,7.549792462
172,5/23/2024,-100.7087239,1.496689111,10,20240525,TD,18:45,19:15,-22.4,20,30,7.4,20,5/25/2024,-70.77494163,7.409193021
173,5/23/2024,-100.7087239,1.496689111,11,20240525,TD,18:45,19:15,-0.2,16.1,30,7.2,16,5/25/2024,-76.61202917,7.034960444
174,5/23/2024,-100.7087239,1.496689111,12,20240525,TD,18:45,19:15,-36.9,20,30,7.7,20,5/25/2024,-70.77494163,7.658473955
175,5/23/2024,-100.7087239,1.496689111,13,20240525,TD,18:45,19:15,-34.5,16.6,30,7.9,16,5/25/2024,-75.86368461,7.630623646
176,5/23/2024,-100.7087239,1.496689111,14,20240525,TD,18:45,19:15,-56.3,20.2,30,8,20,5/25/2024,-70.47560381,7.990946834
177,5/23/2024,-100.7087239,1.496689111,15,20240525,TD,18:45,19:15,-17.4,20,30,7.3,20,5/25/2024,-70.77494163,7.323234078
178,5/23/2024,-100.7087239,1.496689111,17,20240525,TD,18:45,19:15,-52.2,16.3,30,8,16,5/25/2024,-76.31269135,7.939987679
179,5/23/2024,-100.7087239,1.496689111,18,20240525,TD,18:45,19:15,-28.3,16,30,7.8,16,5/25/2024,-76.76169808,7.524918987
180,5/23/2024,-100.7087239,1.496689111,19,20240525,TD,18:45,19:15,-35.4,16.1,30,7.6,16,5/25/2024,-76.61202917,7.64827074
181,5/27/2024,-99.49672083,1.48774003,1,20240527,TD,19:30,20:00,-17.8,16.3,30,7.4,16,5/27/2024,-75.24655835,7.359593425
182,5/27/2024,-99.49672083,1.48774003,2,20240527,TD,19:30,20:00,-21.7,16.1,30,7.5,16,5/27/2024,-75.54410635,7.428174632
183,5/27/2024,-99.49672083,1.48774003,3,20240527,TD,19:30,20:00,-11.7,20,30,7.2,20,5/27/2024,-69.74192024,7.243000369
184,5/27/2024,-99.49672083,1.48774003,4,20240527,TD,19:30,20:00,-30.6,20.1,30,7.6,20,5/27/2024,-69.59314623,7.567530512
185,5/27/2024,-99.49672083,1.48774003,5,20240527,TD,19:30,20:00,-14.5,16.4,30,7.3,16,5/27/2024,-75.09778434,7.301840422
186,5/27/2024,-99.49672083,1.48774003,6,20240527,TD,19:30,20:00,-30.1,16.1,30,7.7,16,5/27/2024,-75.54410635,7.574532771
187,5/27/2024,-99.49672083,1.48774003,7,20240527,TD,19:30,20:00,-39.7,19.7,30,7.9,20,5/27/2024,-70.18824225,7.725713967
188,5/27/2024,-99.49672083,1.48774003,8,20240527,TD,19:30,20:00,-39.5,19.9,30,7.8,20,5/27/2024,-69.89069424,7.721378841
189,5/27/2024,-99.49672083,1.48774003,9,20240527,TD,19:30,20:00,-27.1,20.1,30,7.5,20,5/27/2024,-69.59314623,7.507379771
190,5/27/2024,-99.49672083,1.48774003,10,20240527,TD,19:30,20:00,-18,20,30,7.4,20,5/27/2024,-69.74192024,7.351308637
191,5/27/2024,-99.49672083,1.48774003,11,20240527,TD,19:30,20:00,-16,16.1,30,7.2,16,5/27/2024,-75.54410635,7.328860181
192,5/27/2024,-99.49672083,1.48774003,12,20240527,TD,19:30,20:00,-27.8,20,30,7.7,20,5/27/2024,-69.74192024,7.519788165
193,5/27/2024,-99.49672083,1.48774003,13,20240527,TD,19:30,20:00,-35.7,16.5,30,7.9,16,5/27/2024,-74.94901034,7.670415387
194,5/27/2024,-99.49672083,1.48774003,14,20240527,TD,19:30,20:00,-54.2,20,30,8,20,5/27/2024,-69.74192024,7.973651383
195,5/27/2024,-99.49672083,1.48774003,15,20240527,TD,19:30,20:00,-10.9,20,30,7.3,20,5/27/2024,-69.74192024,7.229246938
196,5/27/2024,-99.49672083,1.48774003,17,20240527,TD,19:30,20:00,-52.7,15.9,30,8,16,5/27/2024,-75.84165436,7.969355493
197,5/27/2024,-99.49672083,1.48774003,18,20240527,TD,19:30,20:00,-24.4,16.1,30,7.8,16,5/27/2024,-75.54410635,7.47521832
198,5/27/2024,-99.49672083,1.48774003,19,20240527,TD,19:30,20:00,-25.8,16.3,30,7.6,16,5/27/2024,-75.24655835,7.498885816
199,5/27/2024,-99.49672083,1.48774003,1,20240528,TD,11:00,11:30,-22.9,16.2,30,7.4,16,5/28/2024,-75.39533235,7.448737662
200,5/27/2024,-99.49672083,1.48774003,2,20240528,TD,11:00,11:30,-25.4,16.1,30,7.5,16,5/28/2024,-75.54410635,7.492641908
201,5/27/2024,-99.49672083,1.48774003,3,20240528,TD,11:00,11:30,-5.1,20.1,30,7.2,20,5/28/2024,-69.59314623,7.129289398
202,5/27/2024,-99.49672083,1.48774003,4,20240528,TD,11:00,11:30,-33.8,20.1,30,7.6,20,5/28/2024,-75.54410635,7.639000047
203,5/27/2024,-99.49672083,1.48774003,5,20240528,TD,11:00,11:30,-17.1,16.4,30,7.3,16,5/28/2024,-75.09778434,7.347094815
204,5/27/2024,-99.49672083,1.48774003,6,20240528,TD,11:00,11:30,-38.2,16.1,30,7.7,16,5/28/2024,-75.54410635,7.715663834
205,5/27/2024,-99.49672083,1.48774003,7,20240528,TD,11:00,11:30,-42.8,20.1,30,7.9,20,5/28/2024,-69.59314623,7.77719881
206,5/27/2024,-99.49672083,1.48774003,8,20240528,TD,11:00,11:30,-43,20,30,7.8,20,5/28/2024,-69.74192024,7.781103351
207,5/27/2024,-99.49672083,1.48774003,9,20240528,TD,11:00,11:30,-30.5,20.4,30,7.5,20,5/28/2024,-69.14682422,7.564628932
208,5/27/2024,-99.49672083,1.48774003,10,20240528,TD,11:00,11:30,-17.8,20.1,30,7.4,20,5/28/2024,-69.59314623,7.347550658
209,5/27/2024,-99.49672083,1.48774003,11,20240528,TD,11:00,11:30,-3.6,16.2,30,7.2,16,5/28/2024,-75.39533235,7.112578632
210,5/27/2024,-99.49672083,1.48774003,12,20240528,TD,11:00,11:30,-38.2,20.1,30,7.7,20,5/28/2024,-69.59314623,7.69814355
211,5/27/2024,-99.49672083,1.48774003,13,20240528,TD,11:00,11:30,-40.8,16.6,30,7.9,16,5/28/2024,-74.80023634,7.758699941
212,5/27/2024,-99.49672083,1.48774003,14,20240528,TD,11:00,11:30,-55.4,19.9,30,8,20,5/28/2024,-69.89069424,7.994821556
213,5/27/2024,-99.49672083,1.48774003,15,20240528,TD,11:00,11:30,-13.9,20.1,30,7.3,20,5/28/2024,-69.59314623,7.280525547
214,5/27/2024,-99.49672083,1.48774003,17,20240528,TD,11:00,11:30,-53,16.2,30,8,16,5/28/2024,-75.39533235,7.973006409
215,5/27/2024,-99.49672083,1.48774003,18,20240528,TD,11:00,11:30,-33.8,16.1,30,7.8,16,5/28/2024,-75.54410635,7.639000047
216,5/27/2024,-99.49672083,1.48774003,19,20240528,TD,11:00,11:30,-35.7,16.1,30,7.6,16,5/28/2024,-75.54410635,7.672104864
217,5/27/2024,-99.49672083,1.48774003,1,20240529,TD,19:30,19:47,-17.9,16.1,30,7.4,16,5/29/2024,-75.54410635,7.361964998
218,5/27/2024,-99.49672083,1.48774003,2,20240529,TD,19:30,19:47,-26.9,16,30,7.5,16,5/29/2024,-75.69288035,7.519146608
219,5/27/2024,-99.49672083,1.48774003,3,20240529,TD,19:30,19:47,-5.4,19.8,30,7.2,20,5/29/2024,-70.03946824,7.135185283
